NKT,NKTscore,P,Pscore,Q,Qscore,S,Sscore,W,Wscore,kode_lelang,nama_paket,score,tahun_anggaran
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,3007166,245- C.TDR Bantuan Pembangunan/Rehabilitasi Sarana dan Prasarana Kantor Polsek  dan Polres Lampung Timur,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,4864415,Rehabilitasi Trotoar dan Saluran Dusun Widengan Kelurahan Gedongombo Kec. Semanding,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,3537156,Pengerasan Jalan Kelurahan Kedaton - Kelurahan Kutaraya (DID) (Kayuagung),0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1237444,Jasa Konstruksi Fisik Pasar Rakyat Sumbawa,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1815489,Peningkatan Jalan Maileppet - Saliguma (Multi Years),0.25,2018
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,1416132,Perencanaan Teknis Drainase/Gorong-gorong 2019,0.45,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,4325253,Belanja barang fisik lainnya untuk diserahkan kepada masyarakat/pemda (bantuan sarana produksi bawang merah)(umbi),0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,924378,Belanja pemeliharaan Gedung dan Bangunan/Rehab Kantor Management Rumah Sakit,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2889234,Pengadaan dan pemasangan Lampu Sorot / pedestrian Lapangan Karebosi,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,47479114,Pemeliharaan/docking kapal negara KN SUAR 11,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,6594034,"Pekerjaan Pengadaan Pengadaan Buku Uji, Stiker Samping, Tanda Uji Kendaraan Bermotor dan Kelengkapanya",0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1045407,Hotmix Jl. Stasiun Lk. II Kel.  Binjai Serbangan Kec. Air Joman Kab. Asahan,0.4,2018
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,1404132,DED Jalan Raya Sebakuan,0.45,2018
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,1799489,Belanja jasa konsultasi penelitian,0.45,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,405653,Bahan Baku Peralatan Penelitian Digital Radio Untuk sistem interferometer tracking arah roket,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,8764027,Pemeliharaan Mess Sibolga,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1114538,Pemeliharaan Jaringan Listrik Tegangan Rendah,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,22082047,Pengadaan Bahan Praktek Jurusan Teknik Elektromedik Poltekkes Kemenkes Surabaya,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,5024260,"Pekerjaan 1 Titik Pemasangan Penerangan Jalan Umum 90 Watt, Cabang 1, Tinggi 9 Meter Jalan Rumah Sakit",0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,47496114,Pembangunan taman pelampung,0.25,2018
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,865540,Perencanaan Teknis Peningkatan Jalan DAU 2018,0.45,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2418516,Pembuatan Parit Simp. Buah Raya/ SD I Kutabuluh,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,7701218,Rehabilitasi Kolam,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1365420,Pengaspalan Jalan Sitanduk - Simbara,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1889451,Kajian Dokumen Feasibility Study (FS) Dermaga Lasalimu Pantai,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,4329029,Pengadaan Peralatan Laboratorium Pendidikan Fakultas Peternakan dan Pertanian Universitas DiponegoroTahun Anggaran 2018,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2193182,Perbaikan Kantor &amp; Perbaikan Pagar Kecamatan Kec. Tahunan,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1466048,Pengadaan Stimulan Jamban,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2478440,Rehabilitasi Kantor Kelurahan Tamansari,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,3961126,Paket Pengadaan Alat Litbang Peningkatan Kemampuan Peralatan Litbangyasa Sebagai Showcase Teknologi  Industry 4.0,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2505440,Peningkatan Jalan Lingkar Terminal Pancasila,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,7786218,pekerjaan Rumah Ikat Tahap 2 - paket 1,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,3841154,Pengadaan Bangunan Vertical Dryer Kapasitas 10 Ton,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1407526,Pemeliharaan Bangunan Rudin KDH,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,121603,Pengadaan Baju Batik Lengan Panjang dan Celana (Dipa Pusat),0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1748612,Rehab. Jaringan Irigasi D.I Waibara (55 Ha) Desa Praimadita Kec. Karera,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,867324,Perbaikan Jalan dan Saluran Gg. Bhakti,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,5587244,Pembangunan Gedung Logistik dan Aula DPKP Cipta Karya Kab. Bojonegoro,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1335450,"Pengadaan Frezer penyimpanan daging, (Sapi,Ayam,dan Ikan)",0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1435567,Pengadaan Alat Tangkap kepiting,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,22182047,BELANJA MODAL PERALATAN DAN MESIN-KOMPONEN FIRE HYDRANT,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,5022260,"Pekerjaan 1 Titik Pemasangan Penerangan Jalan Umum 70 Watt, Tinggi 7 Meter Jalan Raja Mantri Kidul &amp; Wetan, Jalan Bunga Bakung Raya, Jalan Antabaru Endah, Jalan Mengger Tengah, Jalan Sukamanah",0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,47488114,Lanjutan Penyelenggaraan pelayaran Perintis R-85 (Lelang Tidak Mengikat),0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1389420,Pengaspalan Jalan Sibuntuon - Nagurguran,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,22010047,Pengadaan Media KIE untuk Pengemudi,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2364148,Peningkatan Jalan Prapag Kidul - TPI,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1621488,Pembangunan Tribun Lapangan Bola Sejiram Kec. Seberuang,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2473516,Kegiatan penataan lingkungan di Hamparan Desa Kuta Mbelin 3,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1979501,Pengadaan material pemeliharan LPJU,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,5814043,Penambahan RKB SDN 003 Tanjung Redeb ( 8 Lokal / 2 Lt ) ( Nama Baru SDNegeri 003 Tanjung Redeb ) 16.03,0.25,2018
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,6859012,Pembuatan aplikasi SIM Portal dan Kalteng Mobile,0.45,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,533648,Pengawasan peningkatan ruas jalan Warbo-Yuwanain,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2826274,Pembangunan Tugu Nemo Kecamatan Teluk Pandan Kabupaten Pesawaran,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1004670,-     Biaya Kontruksi Pembangunan Gedung Kantor Kejari Seram Bagian Timur,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,3945126,Pengadaan mesin peralatan untuk workshop politeknik pengolahan kayu dan furniture,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,17742106,Pembangunan mesjid besar kabupaten tahap I (DOKA),0.25,2018
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,4500251,Pembuatan database DAS di kota palembang,0.45,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,21973047,Pengadaan Bahan Makanan Kering Tahap IV RSAB Harapan Kita Tahun 2018,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,3946555,Pengadaan Peralatan Fasilitas Kantor,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,3007054,Belanja Bahan bangunan,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,7347103,DED Kolam Retensi Sematang Borang,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,899375,"Peningkatan Jalan Kedungasem - Tlogotunggal, Kec. Sumber",0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1738469,-     Pengadaan Peralatan SAR laut,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1378412,Pengaspalan Jalan Dusun Pernantian menuju dusun Sidodadi Desa Binanga dua Kecamatan Silangkitang,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2411440,Bangunan Pelengkap Jalan Situsari,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,3693093,Pengawasan pembangunan infrastruktur perumahan,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,4830415,Pemeliharaan Berkala jalan Poros Desa Tunggulrejo-Tanjungrejo,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2061177,REHAB SEI. TABUKAN UYAR DS. BARINGIN KEC. CLS,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1327642,Lanjutan Pembangunan Jembatan Mazingo Kecamatan Alasa (BKP),0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2047641,Pembangunan Pagar Keliling Dinas Perhubungan,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1981122,"Belanja Modal Pengadaan Bangunan Gedung, Rehabilitasi Sedang/Berat Bangunan SDN Tambak Beras Kecamatan Cerme",0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,3009166,Jasa Konstruksi Fisik Pembangunan Pasar Rakyat Way Jepara,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1763460,Rehap Gedung DPRK Aceh Selatan,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,10773352,Pengadaan Alat Pendingin Ruangan,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,6831012,Rehabilitasi Gedung Wanita Jl. Diponegoro Palangka Raya,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1498565,Pembangunan Pagar Lingkungan Kantor,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,3256019,Pekerjaan Lanjutan Pembangunan Rumah Sakit Kelas C Kota Pekanbaru,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,35491127,006/Rehab Berat Gedung Sekolah SDN Rorotan 07 Pagi,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1883462,Rehabilitasi Sedang Ruang Kelas SD Negeri 034822 Tambang Timah,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,4931308,Belanja Pengadaan Batu Pecah (0.5-1cm),0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,7358025,- Pemasangan Jaringan Air Bersih,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,4964308,Pengadaan Pakaian Kerja Lapangan,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1388420,Pengaspalan Jalan sitapongan - Sanggaran I,0.25,2018
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,535639,Jasa Konsultan Pembangunan Lapter Noema Tahap III (Jasa Pengawasan),0.45,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,8058010,Saluran Type 11 ((BULAK RUKEM TIMUR I RT 3 RW 1) ),0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,4121107,Kajian Teknis Jalan Lingkar Luar Kota Muara Enim,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,6242291,Penanaman Reboisasi Pengkayaan RHL Rawan Bencana pada Kabupaten Karo,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,7729218,Pengadaan Peralatan Laboratorium Kultur Jaringan,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,4766415,Pemeliharaan Rutin Jalan dan Jembatan Kabupaten/Poros Desa Paket XVII Kec. Soko (lanjutan),0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1377273,-     Peralatan Penunjang Laboratorium Pusat Genomik,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,457637,Rehabilitasi Atap Gedung G (Gedung Pascasarjana) FKIP Universitas Sebelas Maret Tahun 2018,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1387500,PENGADAAN ALAT KEDOKTERAN MATA ( PHACOEMULSIFICATION UNIT ),0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,245468,Pengadaan Jas Almamater Mahasiswa,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2504609,Ruas Jalan Parungtunggul - Bihbul (Bojonggaling-Bantargebang) Desa/Kel. Bojonggaling Kecamatan Bantargadung Pekerjaan Pengaspalan Jalan (PIK),0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,540648,Pembangunan Asrama Satap SMP Towe Hitam,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1927422,Peningkatan Saluran Tersier BK.Ki. 9,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2571193,Perencanaan Pembangunan Fly Over Jalan Abdul Haq - Jalan Komarudin,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1364682,Belanja modal pengadaan meubelair bahan HPL,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,3841021,Pengadaan Infrastruktur Jaringan Data PTIPD,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,5133332,"Peningkatan Kualitas Rumah Tidak Layak Huni (Rutilahu) Wilayah 1 (Kec. Singaparna, Kec. Mangunreja, Kec. Sukarame)",0.4,2018
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,1424175,Konsultansi Penyusunan Revisi Peta Rawan Bencana Banjir,0.45,2018
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,959475,Biaya Jasa Pengawasan Pembangunan Pasar Imandi,0.45,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,7441109,Pemasangan Penerangan Jalan Umum (Menggunakan PV) Tahap II di Wilayah Jawa XVI,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,17835106,Kosumsi atlet dan pelatih daerah  dan Asing (34 org x 155 hr x 3 kl),0.4,2018
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,5217113,Belanja Jasa Konsultansi Perencanaan - Penyusunan DED Pembangunan Sarana Prasarana SMP Negeri 5 Abiansemal,0.45,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1386420,Pengaspalan Jalan Dolok Nabolon,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1414498,Lanjutan Pembangunan Ruang Operasi,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,4131107,Peningkatan Jalan Menuju Dusun III Suka Indah Desa Lubuk Enau,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2990274,Peningkatan Ruas Jalan Kota Dalam - Sindang Garut Kec. Way Lima,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,3785037,Pengadaan  Pupuk An organik (NPK) sejumlah 50.000 Kg untuk Kegiatan Pembangunan Kebun Sumber Benih Tanaman Tebu di Kabupaten Dompu 125 Ha,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,7362103,Pembangunan Gedung Dekranasda,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,43114064,Konsultan Manajemen Konstruksi Penataan Kawasan Wisata Gedongsongo-Bandungan Kabupaten Semarang,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1988501,Pengadaan penerangan jalan pelabuhan,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,5932359,Lanjutan Pengecoran jalan utama Rt. 002 RW. 28 Kel. Mustikajaya Kec. Mustikajaya,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,6624034,Rehabilitasi Jalan Jatijajar,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2827274,Rehabilitasi Kantor Kecamatan Way Ratai,0.4,2018
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,7261333,Supervisi Peningkatan Jalan Kecamatan Kronjo,0.45,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,13992015,Pelaksanaan Pembangunan SkyBridge (MAK : 43.001.5.2.3.22.01),0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1320551,Pengadaan Solar Home System (SHS),0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1430434,Pemb. Tembok Penahan Tanah Desa Genting dan Desa Gunung Meraksa Kec. Tanjung Sakti Pumu,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,5314212,Pengadaan Kerbau Lumpur,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,4888415,Rehab Sedang/Berat Ruang Perpustakaan SMPN 1 Widang,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,7156081,Penataan RTH Kaw. Stadion Lapuko Kec. Moramo,0.25,2018
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,2399105,Pembuatan Aplikasi Pendistribusian Blanko KTP-El,0.45,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,35379127,Rehab Berat Gedung Sekolah SDN Malaka Sari 02,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1547226,belanja pakaian sipil harian (PSH),0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1456255,Pembangunan Jalur Pejalan Kaki / Pedestrian di Telaga Wahyu (DID),0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,3038413,Peningkatan Jalan  di ruas Jalan PD Tobai Tengah - Tobai Timur,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,4519286,Pekerjaan Konstruksi Meterisasi LPJU Jalan di Kecamatan Kesugihan,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,35509127,Pelaksanaan Pemeliharaan Pekerjaan Terminal Rawabuaya,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2358059,lanjutan Penanganan jalan Tanjung Indah,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,6539034,"Pembangunan Jembatan rw 04/ rw 05, jl. Pertanian",0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1027419,Rehab Berat Kantor Polsek Bugul Kidul,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,47384114,Pengadaan Perlengkapan Ruang Rapat,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1823298,Peningkatan Jalan Jangkang - Sekantot,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,4112107,Pemeliharaan Jalan Tegal Rejo - BTN Air Paku,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2915191,PENGADAAN ALAT PENUNJANG II LABORATORIUM,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,4860415,Penanganan Jalan Lingkungan - Peningkatan Jalan untuk penunjang Kegiatan TMMD di Dusun Medokan Desa Bektiharjo Kec. Semanding,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,6311291,Pembuatan Tanaman Reboisasi Pola Instensif dalam rangka penanganan areal DAS Rawan Bencana (paket IV),0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1458357,Peningkatan Jalan Ruas Serijabo - Kotadaro,0.25,2018
1,0.2,5,0.0,0,0.05,1,0.2,4,0.0,2542316,Supervisi Peningkatan Jalan II Paket I	 	Jalan alternatif RT.14 Kel. Gunung Samarinda 	Jalan Rambai RT.6 dan RT.7 Kel. Gunung Samarinda Baru 	Jalan RT. 20 Tembus Jl. Padat karya Kel. Batu Ampar 	Jalan Teuku Umar RT.58 Kel. Karang Joang,0.45,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,7498109,Pengadaan Suku Cadang Laboratorium Four Ball Lubricant Tester,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1193281,Pembangunan Infrastruktur Tambahan Rusunawa Polewali Mandar,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,3465161,Pembangunan Oprit Jembatan Kayu Api Desa Koto Pait,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,3063413,Pembangunan Polindes Ketapang Laok (PIK),0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1038419,Rehabilitasi plengesengan dan normalisasi di RW 3 dan depan perumnas Bugul Permai Kel. Bugul Kidul,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,3028413,Pengadaan Jaringan  Transmisi / Pemasangan Lampu PJU,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2161510,Peningkatan Cor Beton Jalan Ratu Juleha RT.08 Muara Laung I,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2504440,Peningkatan Jalan Cikakaban,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,4146107,Peningkatan Jalan Desa Perjito,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1221444,Pembangunan Sarana Air Bersih Dusun Kayu Anak Desa Serangkat Kecamatan Ledo,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1513391,Peningkatan Jalan Poros Desa Dukuh-Desa Pakel Kec. Watulimo,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,3825021,Revitalisasi Laboratorium Terpadu (Saldo) UIN Suka 2018,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1863441,Pembangunan Water Front City,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2098548,Pembangunan drainase lingkungan gp. Lamie Kec. Darul Makmur,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1927138,Pemeliharaan dan peningkatan sarana prasaran lingkungan Kelurahan,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2496440,Peningkatan Jalan Cisapi,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,3401161,Peningkatan Jalan Batin Beringin Sakai Desa Muara Basung,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,782167,"PAKET V, PENATAAN JALAN LINGKUNGAN PERUMAHAN KELURAHAN BALER BALE AGUNG TAHAP II",0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,6795012,Lanjutan Peningkatan/Rehabilitasi Saluran/Sekunder di Desa Purwodadi,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,3515364,Pembangunan Mesjid Ar Rahman,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,7105601,Rehabilitasi Jalan Cigudeg - Banyuresmi,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,631170,Sarana dan Prasarana Gedung Terpadu Syaikh Abdurrahman Siddik Bangka Belitung,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,22017047,"Pengadaan tinta printer di IAL,URJT,UPJT,Radioterapi RSCM Tahun 2018",0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,6576034,Pelebaran dan Peningkatan Jl. Abdul Gani 1 (Lanjutan),0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1752612,Pengembangan SPAM Desa Umamanu Kec. Lewa Tidahu,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2507440,Kirmir Jalan Sukasari,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,455637,Pengadaan Peralatan Inventaris Perkantoran Fakultas Mipa UNS Tahun 2018,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,4503251,Perbaikan Jalan Penyaringan  Kel. 3 Ilir,0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,4095361,Pengadaan Pupuk Organik Perluasan Tanaman Pala Kab. Halmahera Timur (052.X),0.25,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,1974501,Pengadaan Kendaraan Bermotor Penumpang,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,3676093,Bantuan sosial barang bagi Balita terlantar,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,2911250,Pengadaan dan Pemasangan Lampu Jalan Kassi Data,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,3712093,Pengadaan Mebeulair SMP Swasta Disdik Kab. Bandung,0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,2905234,"Belanja Modal Konstruksi Drainase ( Jl. Kumala Kel. Jongaya Kec.Tamalate, Dsk)",0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,13958015,Belanja Hibah Rumah Apung,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,1632633,"Belanja Barang yang akan diserahkan Kepada Masyarakat, Penigkatan Kualitas Rumah, di Kec. Satar Mese Utara  (DAU)",0.4,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,704666,Pembangunan Drainase Lemamole Desa Aeramo,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,21985047,Pengadaan AMHP Aesculap RSUP sanglah Denpasar,0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,6601034,Rehabilitasi Jalan Raya Citayem,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,22160047,"PENGADAAN COOLING TOWER BESERTA KOMPONEN PENDUKUNG,PENGADAAN COLLING TOWER BESERTA KOMPONEN PENDUKUNGNYA",0.25,2018
2,0.15,5,0.0,0,0.05,1,0.2,4,0.0,871324,Saluran Lingkungan Musrenbang 2017 Paket 3,0.4,2018
5,0.0,5,0.0,0,0.05,1,0.2,4,0.0,3005054,Belanja Bahan Obat-obatan,0.25,2018
